customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
50bf56304211dfe00c06f3eef86f49fa,341239d242c4e123125d42e14b7132b6,97030,"santa maria",RS
508c98640dab1de30b6663686fac065c,663a02b5b809485e2e0a1db9a6003146,45585,itagiba,BA
2173c184771a8a19f6fc87d8b3dea9e0,5e65571d0f33dc17c099484ae3f25a4a,88054,florianopolis,SC
a4f866fffea84c408569acad1def536b,4cc24e44f98ce556d647948ae2d27cc9,4717,"sao paulo",SP
6e353700bc7bcdf6ebc15d6de16d7002,7febafa06d9d8f232a900a2937f04338,38600,paracatu,MG
6d699e3ab0fd90fffb3d1379d937de77,0b3dc7efaafb0cf78a4796d42fa8d74c,22410,"rio de janeiro",RJ
8fb95d3058d1550dbae71bb2098ea0ed,e5d46317b6efaf96ecc28f78ac4ba3bc,82310,curitiba,PR
23451e6d4d21c9cdcfa7677e95ac53d8,95b4b60a728bff942c8bd59a43effa33,22753,"rio de janeiro",RJ
e0c77096ebcb9aedc1c613ac43e0ccfc,c7a2cdaf9d8bf3ad353e055e39024bfd,89825,xaxim,SC
917cbf45438cc596762f48ca009bbcff,23d79f5efab47bee80aee4e351829b74,20540,"rio de janeiro",RJ
6f5499775cd1db11fedb4da2ba0fee19,029800f459300049c50c59dcc4244e44,9250,"santo andre",SP
06bf021cebd25d2cfceae152a5956e04,97d007095d1f9c6c5dbb15c3c1aecf5d,85301,"laranjeiras do sul",PR
befe184e4eb181470e6063a1a368a093,6ac6902b78ed854e42f75c8e25234e8c,4704,"sao paulo",SP
07cbe547b6dec2535abda65b57733754,53ce59821e6c5041654f61c58e99bcc2,8080,"sao paulo",SP
273a046207e0ef2179645ef8ef4892b8,67fcfe4915b93624867d350b8191ff7b,62740,itapiuna,CE
48ed31e735f1c420ed6ca3637b7c744d,55a269f324455e78349e7b9b7e7e5911,8072,"sao paulo",SP
0eed1698388ba8c1fe0efa37ba6f269d,e145a017a309c275c23443e1240c7547,7143,guarulhos,SP
5cb2307ae35b44c9dd90f76c649b99b5,9d86d7101600d743968f3ec5a17d577c,13050,campinas,SP
9cec617fc8c3c3bce39b8133c29efad9,fa2f184ba76dabae9b5cd4c5f711b228,52120,recife,PE
00bb2dd15521a8a428bb530b4cabb403,0cbd5dfde4c06bbe2960d2c0c95e5e7d,14055,"ribeirao preto",SP
c09a03c98715b144a33f291d19c17741,af4a4064051073083caa2b1d8e2e6ced,35500,divinopolis,MG
07cbe02494c601060a293c344a4e4fcf,9ccbb5f759db041b2db8359d71c0547f,4772,"sao paulo",SP
93bc0b64da3fd759da11c9a5baa501e9,dc7993c491aef54414c4ff0a5be472ab,13403,piracicaba,SP
5fdc897ca5f1dfbeecfb4f55ceccd011,fa2b68fd80b323901db1473bb98ad68f,73808,formosa,GO
2ad0fa5dbcc34ae3e276ceb5eeb3fd33,eb3c04f545e10b9e1c89a7db0051a334,24220,niteroi,RJ
02f615f19af07c54a0d4653308f6674b,661bcc412eb64f26a12a5c0c46cbb449,88058,florianopolis,SC
3f3a10ec410c8efb0ca799fa7705d07e,8b28d6ec6f6a9124310e82e5a55f35de,35430,"ponte nova",MG
473e95fa97e4514de9a2fe364bf4680f,ee301c76bd2b939da9740c6f5eb280c6,24315,niteroi,RJ
dd925b2d7036191dddf80b8d2ad36162,6cc5f19513662ec401e8ebbbe399ed06,13400,piracicaba,SP
65f66bced8bf7a1879abfeef1efd54e7,8f601c7d9263ca954656792b02517b3b,79130,"rio brilhante",MS
c6f9b478f1fd8409f4220e7c2a0b35f0,42b73a45a3b9a668a96d93f02bc62144,2365,"sao paulo",SP
2894d1f67d717f4ed8bde367b17e0005,fb0a15a8972216e692289f886fbe75e1,3562,"sao paulo",SP
46d2e019708c24dcdd7876d13010570b,912a41ed4b2200e0ac7b5ea1ef1c433b,4571,"sao paulo",SP
8d13b315c8e8e3d9011c9e9267cb8a70,63df651d5e8adb6a0e4baeb66a0eea37,16202,birigui,SP
80b2dd0afbb9c18f5cce702acc2947b9,113a92a64bcdd41586ca217144478362,93900,ivoti,RS
f9cebccb059f0b4d65601c2a6cf4ef82,0fa3dfc9b8012e55a6e11db4d8a82c4b,41820,salvador,BA
ea8c40305a2e6dfa376b4a22ae8f9f6e,ea59601b04db675d7d502dd6a8bf0ae2,48903,juazeiro,BA
a96f1353d402e430810a0e6242a36083,379634bbb8d01b2b2c91db9cfc4655e0,84025,"ponta grossa",PR
891deeb7a50f52a5a2a5970152b3864e,b171945c68776b1434cf56b06c6e41a5,29830,"nova venecia",ES
f9498c1d633509de995d09aeee4f67c9,374026021639ada6e97c12b31a997a64,58407,"campina grande",PB
ad21255ff9650ff11d50513eff3eed15,005226be8d5b972d0f72b4e8a79f322b,22280,"rio de janeiro",RJ
a86314eff3e69dc24f43d56010778157,c29bc878f4400d62f9d33ddd8d13236b,6140,osasco,SP
ce303f783b5f596243cf7100d6b848a6,8961b4ca2c5aceb7a78ea72c6e0c840a,6056,osasco,SP
e811ef51626307094e57cf8d443dd4fb,5a6012519d0cf9a2103bd2170a81b833,18110,votorantim,SP
5bc405425b97198b8eb4ac336d490ebd,32fb60e2ce6a1f62eeccbc2d33046072,4561,"sao paulo",SP
4fcb81008b393431f4da5ee341b186bf,3fc63a1cff1beeaf62fff26f695de143,9321,maua,SP
6a838ac68f33f20d8149fde39fe6f294,ecfeb27fe4efa25d282d1c252e203fee,56000,salgueiro,PE
eaaf5c1a77ed8abe964046535ec9f4de,7247db1739364b45ac4fcd830ffeabab,12246,"sao jose dos campos",SP
9607a8fb005a71d577150fdfef27ca41,1145616de76e14f4e7fd5452c2be149c,20011,"rio de janeiro",RJ
1268526bf0726490d03a27535d35b390,0881442e3b9a9a2e65938b30e0598eb0,12604,lorena,SP
aec8714e858d57cbd3ce1be905ec2477,8d9399ba84c5c3b8d7952f8700845209,3546,"sao paulo",SP
a842a362a7fd195daa06e2d9ba915df8,40c4c308279011b2e5b85c75579f415d,24750,"sao goncalo",RJ
e1c0318960b73aa3bd90b9500f7ba6fc,0d4393a1abe4dca62098942cc50ba744,11432,guaruja,SP
9edeb727de2970d9bda3186ff2300fa5,35e8b4c2a64acb75f3bf063d82a8478b,26083,"nova iguacu",RJ
41b200d1ce8675f154c91c2da887bcee,9b05b38d7d9ef19a89815c217b30fd37,2114,"sao paulo",SP
5e1ecc3b5555b47d25e18d3344669ca9,0890bfbe7e7ce34f5ead1f48e41e5772,60834,fortaleza,CE
9ed93ef87e36da017477c052dad73c59,cc117a146f6e56e036afcedbd420c0e6,85910,toledo,PR
c1a1def640f9f4a3b89c915eeeea42f7,860251114960c25499acca49949b1f12,24360,niteroi,RJ
312717df001c44ebdb42e350eb3d20b9,08b4c336c9d41a15dfd9259c6ad8c93c,28943,"sao pedro da aldeia",RJ
f0eccf2fbfbabd057700f535e10d1493,6995203f8a5ddbd2fad3a9df1e099a51,81670,curitiba,PR
43d41bd3cc4f7b5cfb987d9d662c18c0,756ac4f4c1bfd6e7c652e37e33254dbc,9861,"sao bernardo do campo",SP
3810ae52bde69bed0acd162b5c18aadb,0beec065ce2d16d3a8dbb22b87cf4c43,22631,"rio de janeiro",RJ
b550b22f8a92af4e89c41f27b2330b48,037a72c77c3565c6e41ac0607c797b08,22783,"rio de janeiro",RJ
41ce2a54c0b03bf3443c3d931a367089,3a653a41f6f9fc3d2a113cf8398680e8,75265,vianopolis,GO
c4a111edfb69bcf3c00710ccfd23575c,c9c0c82af514e815fa47534f71113ebe,57311,arapiraca,AL
8118922685d2e2c0205f060be4f2579c,d0e87d00021530383c16452a39a393ba,45810,"porto seguro",BA
b5b0ed31ff924e46f8566027d9d2d62f,b2664990a1ac9e250d98ff5c615c3276,27251,"volta redonda",RJ
ba6845ad2c65cc4403e9df8f292d5d36,0e58d0234d25ec72a22396e55e223959,1536,"sao paulo",SP
079da973ecd0fb654da4ffdb946c9ea1,527c6fbbe85cdf78ff1645e0a71e266f,1455,"sao paulo",SP
7eab558047c9de47137ad379d5daa36b,2cc0f5affc2ccbdacbbc6c5e88f5f059,81540,curitiba,PR
73b78086ff774603121ae9c25de7056c,89e3027de49c3012858cfeb7f5a34f59,24724,"sao goncalo",RJ
05425c98e35d762211742df2a2b30af0,87a7c3090f96d9da963125a0d7f8193a,6114,osasco,SP
de27e7ae8adefd14b55e07db50c5c037,a50381d8ac7b457ced2071af9ef0caed,1224,"sao paulo",SP
0ebcaedcc19c16f38153ce813742e545,1a39704fa1459528597c7e52f99e39d4,26265,"nova iguacu",RJ
841a10b36f795c595b69ae09ee5b34b8,51123d30e274aeedc27ae7f4d1abed14,6454,barueri,SP
add018da2166a6af8cb006fc6d79a819,3c631f7224998f22c0fa884a2e04e39c,76875,ariquemes,RO
6e067aaac313f893bd40273d8d75027f,f9ac86b4993a6e2a48758cb47d808712,89150,"presidente getulio",SC
e3b0b1f2ba0407dc084bffc65ca80479,9af871b776e8c4ce28cc3a468ec98de9,72548,brasilia,DF
a8f872fdfb3b8e0f840f4224b38bdab2,b8c927d19fa13d8669e620e03902bf68,31872,"belo horizonte",MG
53f05b7e71451b8e943a7394f5d3edb4,b99ad02f5d0dce8edaed40e36fd4d71e,22440,"rio de janeiro",RJ
151260cb5d9b3c220d0af50c81c329a9,3420ecc1371e17140c73a1dd148b7390,88052,florianopolis,SC
3d5688f7c319b63b11b8d1c8dc5e6abe,f102240598836332442c455abbcecfbc,83880,"rio negro",PR
3ec01ba0003c6a5bdea2b11f450c05dd,1aecc1804f168ed275ad536517843133,32260,contagem,MG
e608c716333c772e7174a92759e01e7b,b9fe8c4b5fbad9389aa5f425561a2786,95050,"caxias do sul",RS
8acb24dc82680660e0270890fd0b5a0b,3f43c86453d02badf9c09a8149b620d3,91370,"porto alegre",RS
fdacde7b057f261f8f39ef2cf078df68,dd1c379f2ec5f2fcadad957937de8d1c,60135,fortaleza,CE
8dca32263f9981caeed36ea29320bbda,dbfd0ee98fac0d9b4f109a2aaed48093,20270,"rio de janeiro",RJ
23a013f994d227fe094eb1d379891c58,05d814587e80f2e2846c144d4fb511bc,97110,"santa maria",RS
c64c7fed4cc7e3fa5557d8fc6f9625d9,d5b838b5c341f1957cea18610d054ac6,21810,"rio de janeiro",RJ
7b433ce132416a12007e29dcb1a01ce9,b0d033df9e6ba67e76b3cd09ea92d506,4649,"sao paulo",SP
1574c920aca2273ed1f13f060bb93e19,0ee46c6eaf5a0a46aecad04306ae65e2,17209,jau,SP
d752eeb06a08c63e9e3ddf157415a78e,e84b5b350485f100868b2f719f2d9158,51021,recife,PE
21ff3e20f59960be865825e412190684,9e1a43ff4b344d86253ffc4afe5fb870,23059,"rio de janeiro",RJ
4cd274ce8ba240b1cff6480fa9911df1,01daeb09de8f07882ccd4319ffbc4693,9415,"ribeirao pires",SP
256af5f66a15afc03fb926c9bba1a671,4cbdc0f2029c78a012c400623a82e55f,55565,"sao jose da coroa grande",PE
c4357c0fbb69c53822f3690047baa057,397cc6f362ce814681a6d95e3b9cde2c,22631,"rio de janeiro",RJ
891df15998426e9d609b7f363a555ce4,4dbc9e60ee79f8547f8a3fe7f3d02fd1,29820,"agua doce do norte",ES
9fda2760c2553bd90eae1b616776cb44,c3ae72f7fe12701be16e17345697d359,9850,"sao bernardo do campo",SP
282c2609c98cc89cc5ca74f59de5632a,0f13e3bb90bbd8912d57145479ce4839,75083,anapolis,GO
c7a3d38f91df1c3b930e3c8ac667868c,223ab530d4126650969ce8bc7370a21b,16700,guararapes,SP
f167fa9affafb87b17bfe226d61fec0d,1b18bc689cd5f83c4c9e84c5150a07fe,25650,petropolis,RJ
0a2883594e4e7a4a978b205dd7bcf909,f25f4335773e57531fab383b2a86d978,3122,"sao paulo",SP
07ae5e78d3f125fb413ccd2e37b7206c,77f990b8b2cae027e436e8b74a1e7d68,8671,suzano,SP
be4ff2f8c48c87270bf96c870b2f7a23,5b424d5287408acfeb03ad7fed722545,95170,farroupilha,RS
ad417eed258291b622014bf443a0633b,a7b3ee56a66877702d89d6e6d8ecfa59,9361,maua,SP
54b8ae0fe680461a352482374a55671c,ed5b0d9aa093cc966424056ec8c10c4c,23076,"rio de janeiro",RJ
1f643377fc027364be3ffbc29cd8e109,b310264264a53605778ac08833bd5514,12281,cacapava,SP
110b52a6ad38588a501ea02fc1156d69,a2c403630a8ed427bb5d0b3d0f170f68,39900,almenara,MG
b8be9aabc886bf52d9361784b379ea49,7649b15c0f9e10a06fd969de050553bf,28893,"rio das ostras",RJ
59114bde7ce6b9fd6ed88bb8dc422d46,c4727b31f6dae15654a8a097c91abe75,94080,gravatai,RS
24867a30fb114e68f333a0645f923497,2ca8ef8560c5cd0f9ddb65d1b1b51380,51030,recife,PE
5e47f0b16c49d0a6b4fe98c879bd5f3a,08995ff3d56d1423655c3b21cebe06bd,46100,brumado,BA
f280548eca7d2b0ef9da3fc572df42ce,a62f1ea95f3b1031c7cabb98f147aa27,5577,"sao paulo",SP
efbf2ed09046e731a78937eff84b3c04,470a8f2e1dc7b277e4625f23039c6f84,30380,"belo horizonte",MG
89b1996b0591126bf4b91eca215d6e67,996d5fb8a5736b0fea622c72fc1026c7,8235,"sao paulo",SP
eae3c8b4b40e257c3e135d4c85a2e8b3,f393ee789889eff3f65907da221fa79c,22755,"rio de janeiro",RJ
12535a12a38599a1966032a195704ce0,fd44c522241326d803458027362ebca9,28051,"campos dos goytacazes",RJ
72a483bdbb579a8b5c64ccf2dad900f8,4dbafcb931c678dd5ba9a20ed4f01f7f,17512,marilia,SP
d49cbdbee1c22fbbc2ac603f3c4f17fb,4c9f7850ecd8952525191c444fe9079a,35900,itabira,MG
c0a1f831e9bc121e3d53685f89955059,296d0b2c6acccdf4d6727b20e1f9f4a2,18070,sorocaba,SP
a7a72fdf8bebfecc166fa99ad92069a7,76464fcf73d60dc8e2166448bd23a1bb,23040,"rio de janeiro",RJ
55d8e8aba4258ddc9839acd2c718b886,2d4df3b94e4c56fb47d7fc7ec065a612,4617,"sao paulo",SP
ecd0cc4b88a538583a63d8bfa1d17a74,3f31485edb88c756d5163cdcea80d7ed,78540,claudia,MT
d494b02fb3835e2d398d44ea7f275bce,e1a5b21153987479299c92d5c8b1ee1a,88045,florianopolis,SC
8a83cd2272d6fb105959b4385ff872ec,6bb68e803ab5d836c7bdb0c3d3281953,21240,"rio de janeiro",RJ
cb8adca2a68ffd5c23a6740bccf56ee7,324b9a2e37fc2ab928a842b9429c46ea,7072,guarulhos,SP
a666bb7a77916be2716fa1420c73c56f,4e65032f1f574189fb793bac5a867bbc,9531,"sao caetano do sul",SP
03f2fce950d12e18b97760794a8d8994,9749fdb8ed91500eced9e9af5ccdb0e0,30881,"belo horizonte",MG
e012ec724eb09748bfe4dc58facabfff,5ade76c1b8598f4752607e46984950d5,22780,"rio de janeiro",RJ
f74bef75a01750b1517011b59eb1c000,0062adafa3846d9f372d8f1bde591b24,2452,"sao paulo",SP
a8d7167182ac070d269d752eb692b1db,fe78f9a2d0726d03ff9fc4307d3fa5df,35660,"para de minas",MG
02cb3b6962a2d852ff7beaf4e303c71e,8dfbc9064378d19ac99a21ac353072d7,24240,niteroi,RJ
243ec46b2d1ede1c56821491f256d7c7,ebec19ef82a1e635967cd50a037d41d7,14530,miguelopolis,SP
cbb626598bec148e34d513bae9280e8e,1c68b10c39678b2f8a7354ae67c44ef3,14745,"terra roxa",SP
9cf795ff93fd465c917a295a67712ea6,1bb02eb35385950b5dace2632164426c,13140,paulinia,SP
52bd992e7e198bdcdd18854c7c2c1667,78c5f76b60a3a2588635aadc70e34df7,38442,araguari,MG
f17604f3f89e57c7ed3df37759b9c8ff,77a63731fc358f68a5ce26211fc340a8,32145,contagem,MG
b8e0b0edff2de6181d492311d927769e,af4d3cd0b29b208c971ff6ad78b41b79,22775,"rio de janeiro",RJ
d4e2b78958020f76ccb03034b94b1a43,99172dcdec60d7c00f2f6cedcdab4c3e,12288,cacapava,SP
fd5c9b3e358a87a8fb22ea9a996949f4,3654085ce61efbb9a73d03c7d94a46b4,88505,lages,SC
85968af43705828acf7ef9fc0a61d1b3,2b1ff9585b05c73232a93e5440697094,72210,brasilia,DF
3d4468ce8d2cbae5ded23093c9e039e2,bdf7458b78fc3a9cc62e71cb779d0452,23090,"rio de janeiro",RJ
37b1fe42b5b139ba20bb3e514809ff6c,acd9aa54ba1fb6d537ea8bb1bd65eed2,6824,"embu das artes",SP
300d32359978b9dc15b9f3b3e469536d,04a710ba27c70647fb2a4ffc6fe48e43,28997,saquarema,RJ
3a32a08e045323a9e98da11f43951b90,6e74a070e214eca4da1af1d8c10e0b98,21550,"rio de janeiro",RJ
307329610b09cf8c45bec0d871eb1ec8,6c3974f2a296fbcb0aa071279dbf6f24,13482,limeira,SP
4b4773853bbbc435ddddd51bd6c6a002,f94d7c267f1bb6956a0c6c6fef65da8b,92425,canoas,RS
c0f3b6a49e1ca142c8ce84a423f4ba72,42398dee8f2098eec5579129cc1a6f5e,3805,"sao paulo",SP
8bd9274e690e57552c0516b0d323af7d,d36fc675519adcbd1e824cabc25bda07,15010,"sao jose do rio preto",SP
0424e2f81bdfb77d7c11c3f447c7b241,bb6ffa5f9b68665f0cb238ea298092a3,12081,taubate,SP
ed421f2bf6c0ea955e4ac8a5fe646b94,fffbf87b7a1a6fa8b03f081c5f51a201,60055,fortaleza,CE
4b8a694f92f4bc42833eccf7d1be0502,f2b73529bb775e473cdeb67d991cc985,15775,"santa fe do sul",SP
dacd86bc006c12e3eb2a55020cb8dc7a,0d086121374abc7682c5ec5bc50373b6,7700,caieiras,SP
2f74942064f74e8ca891d7db50ff815b,61b1cf555fffb6c8845d81e8aa44f7e5,3575,"sao paulo",SP
5e7aa73120cbc53fa49f21b2179ac0d7,cd8738980c3332339baf3e92dd5cb071,23810,itaguai,RJ
6586420cfcd5cde6e764b531b51063f2,a3bf83b50f90eb382d63942a93addf69,36800,carangola,MG
d5e9eb9208e37c9f39e6f19c0941b675,79066fb583868e4fdd17fc83a96db5e8,39648,"chapada do norte",MG
099786bcc7ebf2f323ecf03a9f54b02d,7d435b111211b3f34f6995914fdef980,13063,campinas,SP
55d125012ed8410157deac328f196288,2699b1bdee690329303fb2c0aada1c1b,87900,loanda,PR
5dca924cc99eea2dc5ba40d11ec5dd0f,2761fee7f378f0a8d7682d8a3fa07ab1,14409,franca,SP
35b031db03bcb2b6e37e2ed393ab3720,3e3048f4f31ca9a28f05279f3554c715,27470,"passa tres",RJ
f4b7601916afa6166fe1ecc135176223,2ec68b85269ac7794879aecff0dab44f,18190,"aracoiaba da serra",SP
cafd020d75573a79a7cb037f87b31515,9f735d60e4d6d3ec348d7bbdb550eb43,26022,"nova iguacu",RJ
064e67871d53f3fbfd15385a0ca3a54b,4dad028c287475ff2421bdb9c9b5dd2f,91751,"porto alegre",RS
3d32aac5bce2d5bde5b0645ef8b319bc,d6caf670c8bf91aed723f242cafb71c8,29305,"cachoeiro de itapemirim",ES
2020c90730cbf8fae6f4f0a9a9a1d924,ce590a0c44295fc160eca2f1791f37e9,24812,itaborai,RJ
d6e2b7381afd823e7d123fdfca1b3b3a,e8a63b5829f45bc153ed838ba9de6c0b,36047,"juiz de fora",MG
f9ec92fefe9e8f36165390d2cf8a76f4,ed2e7c127faf8aacf910fb4ecb881966,13486,limeira,SP
07d5cc9ef6daee5c5205f14545476b09,45aa853a9151e2760eaf935622413c41,28495,aperibe,RJ
928b905d5421373dee94974bd164bfb4,87cb6f9be6c56d669ec568ee36d1d4cc,29090,vitoria,ES
7f6447b2b23e17b3551bec3dcb4f9301,b5e5fa1268db5aa96a5062853fd1891e,20230,"rio de janeiro",RJ
50540fa104b2cb99c95d9e5d53efb109,5af79d89508d36628b0796f94afa3fa9,3429,"sao paulo",SP
397923ee893a17a79703c3d8cff22911,a4e7c06913461ef2298e10fb4cdd2d71,89280,"sao bento do sul",SC
fb177b79812dbaf1aa53dd3e51054cfd,88e20be8c5d9b89c98ac48989949983f,26013,"nova iguacu",RJ
652bebc636b04ff76896479e77c7ec18,944a3eacbae592a23be282b9858d78b6,13339,indaiatuba,SP
359a6a601e39e02fa99b31f11f104594,31a5a2b6f59607a0c7ba435e40316362,96211,"rio grande",RS
37aa60852e8837ab99f731864f9693ee,03d7bb9d95f70cf9dcef7142f89d8ec5,95097,"caxias do sul",RS
43d2e22777294d5b6fbee5a6fb88254d,afa1462306ce1941adc5524ab4198909,18550,boituva,SP
686ba249f6f98cc2610b58e5b9982e6a,70a8db6a5ae17c3a4e5df68bbeae451c,25963,teresopolis,RJ
1f612df0d03085cac4b2ce8121d8dfd3,c63c0b1ccd9e3a6c8ddd1a52c4ede43d,12995,pinhalzinho,SP
35cba8240cff7a8485121c06c306f534,c98371c8c628fe00729bc01622b9009b,56312,petrolina,PE
102fc0966044243157bb81e4ee0a251e,00cc12a6d8b578b8ebd21ea4e2ae8b27,3178,"sao paulo",SP
54219e2e76f6a2c60768ffad1ef081d6,3a73ce6fc3b392e1ca609b5548418c36,59063,natal,RN
9863d23f12bb601f16a36c14f5638a1b,61172f1f85b147f579536247e376b782,9950,diadema,SP
6febba3313a197d966a3267abfb5e227,e308f9114426577f05baf25b11250386,80230,curitiba,PR
7cc2f5bfeab9cbfdf0e4b9d29a35e898,0d2fe5cee9cab31429efc0da96406758,1526,"sao paulo",SP
74a7d1d3922d5c9d87683edf0be614f6,f8945c1122a948f727f6cc5f56f02532,9030,"santo andre",SP
9b6baabf95777726177f7153139da548,e527d87e5717a8e1432c67e902a56a9b,8431,"sao paulo",SP
c57b4b6f3719475543b721e720a526ad,b6c083700ca8c135ba9f0f132930d4e8,8686,suzano,SP
34438889b551b701f2b8479aefa43c71,4af9d92576710a7d35603adfdff67acf,18900,"santa cruz do rio pardo",SP
fa777a37be56a994adf36d437a3ae595,63fe99fa23473a7340917d48f548ccd7,47800,barreiras,BA
0b169717fec8c12a53790ce862ee480c,25e1b5240ae610b163924a49e7e85bc6,13845,mogi-guacu,SP
693214577dcce707468e89aee554cd90,483686d2c2ea82359b6aa0bb2b20829a,4313,"sao paulo",SP
7f4f07b97783e894fccff9d72e0988b3,293c9db44b6588c4e52fbef455fccde8,88085,florianopolis,SC
5ad934ace4646e3dad70148a823eb138,795ec127906a9e161109399a70f5826d,39480,januaria,MG
06635cef8f8be90b8a6a6dd84075b39e,8fde03547587c1e6f97d14148f422242,27170,ipiabas,RJ
38c7187bbd781f3cb903117648bfa3ca,a72a2d4e19868dba726c0e6f49198c7e,76105,firminopolis,GO
72b154a83078118969daf89bbe7fe225,0087c31081ea8d160baa06bf4ad4d76f,89227,joinville,SC
e1a9260002f958ad5765a6e85172e0ae,4965a4e8d51667a93ac39e04aefb33be,20530,"rio de janeiro",RJ
c33c19eea4404b369fca569a72a7b35f,41678bd77f241a2270d0a5d905b22020,6414,barueri,SP
60e7ad191809c84e2fa3c164e1a5b948,373f58d5685e5d041b9fb63c7c580593,13733,mococa,SP
dd4bd98af49ad053c0f4dc6107234217,a267191e13807d158926cae6307fa9df,30882,"belo horizonte",MG
ab58d6d2846ad28915bc42bf8f75a853,9852ae41cc160b7df4017c45373187fc,4297,"sao paulo",SP
c9785a6ba20cc13ed3c0ac679ced9067,726c8f1821bccdbb500536a36b6804bc,23058,"rio de janeiro",RJ
cc79391162e718a3d1783b37820aea9e,41d92d0cb5f7f9ec270a722ff8fef153,85139,vitoria,PR
4865bc634919f9ff8358eb16eadba34c,d215654948fc3ce8f8010cc12a8c843e,29057,vitoria,ES
14eba40b8ec6185b47c93ddfecc1faac,4d160824ea5977aa52fef32596211a93,27600,valenca,RJ
06703b3d47c703a3e163cd1769c2c53e,8f3eef80fef6d26aca45231210bcfe63,89900,"sao miguel do oeste",SC
38d582cf25bb1bc7d6f9f494dc2c260e,3ce128c0db0a5e430f1a998105944d59,26210,"nova iguacu",RJ
de3fa59dd658cd8b47a1634125047c01,fa87e5558d2010f19641ca49363d5a1a,14405,franca,SP
a63dbfab3ef9b3039729c1c73ce56cfc,5b23e3a673f41c47a1cd5093f7843d9a,40323,salvador,BA
151b3e542a42b9d5600518a7ba6e65db,68d8acf19d02fb3b95c8954d31d75448,74825,goiania,GO
49303575e3cd5eb125afb49fb9e8da47,69f4089980dd7b42129b9e458627ec30,3423,"sao paulo",SP
38522087a15a1fff7a96ad4ac2d4b719,9f169df18e7618371e862cb1c181fdc6,20561,"rio de janeiro",RJ
e77db91ad228d0c7e49609d360f5623f,5c2f079ede3bce29ac622ecc9bb444fb,9614,"sao bernardo do campo",SP
22a3b0e62211d8e0e28e374ce3cb6041,3f9d987156fddc08ef77f52d1a15c073,13840,mogi-guacu,SP
03cc560a190bd173cdb410ea38c6620b,76967eb50da869a312fc4adae1fa5309,2410,"sao paulo",SP
6c3eb82bd1bc98eeb319254fdb38a2da,b81208443af1b894742a304cf0f86b9b,13346,indaiatuba,SP
4f75899b8f7b903d7295eb12dcedb330,bc6839208cb211872c9e1909676cbd0a,5021,"sao paulo",SP
50814dd40158d233103f675c340c68b1,b3bbe51a0caf36d05239cdb5124a2421,1008,"sao paulo",SP
ac379a43707819363d962c1a1cac810b,49d1599dd80dedc213037342bbe43fd7,12945,atibaia,SP
649ae246f93c7482390cf748a9be70f3,a2b3dadeee49f301f5307689f05d49c2,39401,"montes claros",MG
d8583ba686f2196aba5bc31f896bd8ff,9a8ae5697c81ca094e4bc087022d89d9,71907,brasilia,DF
a34c9e9b8b2b69de4c2df91f5f1a273c,e88df55ef24b85d6e0f57f61ff8b660e,84061,"ponta grossa",PR
5f7f9c1ee727aca3b625220c95177f4f,1c7fae8db20821423f3155642caad457,13635,pirassununga,SP
8a4976f31f4c12074f026ab5244d7ebd,dfbde47bde19b04d057e18b028d5b5cd,13412,piracicaba,SP
dc7302a83e9681f614bb59a515df38b3,fc19fe9ac733e36ff8227c29435c2030,15700,jales,SP
3f1ea323922032ac23b7ef91f69a95a3,18aef158fe07c1e9ca8e1a5e3b7b723a,25585,"sao joao de meriti",RJ
16cc3f64905e653b68d869cb6f63ba25,30252a1d57cd506ae0f8e4d17ea834c9,50960,recife,PE
467bbea286a1ef54838a9092ada16493,80042d5c5e74c4cd745d8c8832f1b506,2374,"sao paulo",SP
2be831e199cd5308b6e3ab6f36718526,f152faf30f85d9b5784cc9a72611a810,11310,"sao vicente",SP
7c842c2505f4d3650b86f949b1bb456f,bc186285d21adeb7b7c88af5e40665cb,55570,"rio formoso",PE
7c721f8ee69460435bb2e8b6c0d63995,961efa774ea7c0d0a4514295647e78d5,31975,"belo horizonte",MG
79d1d82da7289f7cdd5f611d6c5df0af,a6bf63037fb9e3064d1f8fa4224df32d,20040,"rio de janeiro",RJ
04db47e1f5a9cfe6cc8b560696c807f1,86ee190a174409391a427eed6f5e2728,2804,"sao paulo",SP
e6b1fd31d830155d9a333978e90dd976,61657cd378eabeaa8ec89a448432357d,20775,"rio de janeiro",RJ
0683b8e9246bd0ccbb16775291a66147,8106dda85e61ac65b597178f5eb9ee99,71720,brasilia,DF
14637e4d4896ccbebeaf2a02b0e2a851,f63181dd4c5b7d91e47629ecb64505c7,23906,"angra dos reis",RJ
ae8e4d40dde287b1a730261c382a4887,8de2a640697fdc751bf88a16ae07591d,29026,vitoria,ES
db2cf3b3feeca251d6c3c93bf5f1b75a,ea451b172ee6446d30d57f0c59a4ddc3,71915,brasilia,DF
aaad67429ea7d339bdf5f71ae3ef74f6,13613cae6e3bfea8327a916246c96cc9,5108,"sao paulo",SP
a91290410a471b445d4c17aaa10a3c2d,55f21db4f9a353dcee5b774f750c65a1,29240,"alfredo chaves",ES
7285a211caa6b5708ddbfb01f8987a44,2ab38708dc2f1200d33c47ebe14a6b25,29055,vitoria,ES
73a8c93b316350e98f0d0804293f2c27,5acf34561af0200eb8fe2307fdb126e6,22461,"rio de janeiro",RJ
